"","Longitude","Latitude","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","trop_mean_filt","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","Countrycode","AirQualityStation","Altitude","MeasurementType","AirQualityStationType","AirQualityStationArea","EquivalenceDemonstrated","MeasurementEquipment","InletHeight","BuildingDistance","KerbDistance","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"81",6.582205,50.927107,2.979256,4.073291,2.99928,3.079983,4.16931,79.824364,0,0,0,127500,0,560235,0,0,2658.072998,11691.388672,26313.285156,0,0,0,5535.944336,0,17147.773438,0,0,0,0,0,9147.733398,0,17060.001953,0,0,18240.529297,211.755951,58.522182,81826.640625,2892.859863,172966.296875,6309.504883,94.82045,13.14782,6.675957,4.304747,-0.195621,5.373259,8.694042,8.141263,15.025027,18.984257,19.004122,18.427916,14.13904,852.740479,3.913795,3.246379,4.063825,3.030689,3.712116,3.636176,2.826502,2.541779,3.099406,2.893179,2.506114,2.961313,"DE","STA.DE_DENW182",78,"automatic","industrial","rural-nearcity","ref","",2.4,-999,-999,17.143387755102,16.2762040816327,15.5932931726908,15.54076,15.8196341463415,17.157004048583,19.9978313253012,21.8409311740891,20.229262295082,18.1140408163265,16.3241056910569,13.984631147541,12.771218487395,12.6351440329218,13.5720564516129,14.4269387755102,15.8558606557377,17.7060245901639,18.9728163265306,20.6310655737705,21.3108502024292,21.27296,20.4473983739837,19.3910975609756
"82",6.605839,52.0925,2.857723,0,0.877792,0.544775,0.001315,21.086531,0,0,0,221340,0,802740,0,0,138.50145,5020.452637,16388.257812,0,0,0,12208.371094,0,23486.769531,0,0,0,0,0,0,0,3879.854004,0,0,2005.906372,0,0,45625.8125,515.942322,119487.640625,966.075012,0,13.087526,6.73044,4.203488,0.305479,4.688542,8.125498,8.225339,15.007507,18.588564,18.398613,17.937923,13.972703,431.243988,4.029147,3.216879,3.786003,2.853032,3.748697,3.298938,2.976403,2.772376,3.253521,2.747207,2.545506,2.840981,"NL","STA-NL00722",19,"automatic","background","rural","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/undetermined",4,-999,-999,13.6155752212389,13.9849528301887,13.8875,13.7752586206897,13.9541379310345,14.5808695652174,15.7271982758621,16.5926724137931,16.1057826086956,15.1587553648069,13.9578969957081,13.0244827586207,11.6545762711864,11.2491561181435,11.4368085106383,11.6272151898734,12.6144957983193,13.6249367088608,14.7417083333333,15.2572083333333,15.5346835443038,15.8225423728814,15.971125,15.9457971014493
"83",6.608897,53.246944,2.765773,4.883247,7.039857,5.786246,5.503552,1.975677,0,0,0,91290,0,977160,0,0,3479.852295,32094.236328,83472.0625,0,0,0,29331.417969,0,62244.65625,0,0,0,0,0,6435.175293,0,12766.633789,0,0,11089.355469,193.274445,19.784138,119040.875,1143.247803,308573.5625,3264.461914,100.226036,13.089553,7.351496,4.502939,1.328331,4.036743,7.425831,8.012936,13.806911,16.755648,17.280703,17.141827,13.855826,313.424316,5.478794,4.321429,4.9385,3.871624,5.007486,4.15975,4.20968,3.684097,3.965043,3.489356,3.519862,3.635296,"NL","STA-NL00938",-1,"automatic","background","suburban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/undetermined",3,-999,-999,11.2554117647059,10.1348837209302,9.62822393822394,9.43555984555985,9.44364341085272,11.0405813953488,13.9198455598456,16.1016216216216,15.4896525096525,13.6187307692308,11.8664478764479,10.550625,9.84588235294118,9.4179766536965,9.86096525096525,10.4008076923077,11.7036923076923,12.9137692307692,13.5457692307692,13.8095,13.9207307692308,13.7921538461538,13.6885,12.7698461538462
"84",6.629658,51.67286,2.891533,8.318114,2.787667,5.10016,7.58242,28.247366,271575,12240,1275,320535,76500,597210,136425,3315,5686.26416,28155.097656,38773.8125,0,0,0,0,0,14359.696289,0,0,1280.365723,0,0,23206.441406,0,36956.648438,0,0,24850.917969,26.87326,0,136263.8125,1843.544678,179394.9375,5244.842773,0,13.289805,6.931884,4.418882,0.584106,5.200652,8.586248,8.494883,15.302646,18.981371,18.846817,18.444464,14.332657,620.919312,3.817903,3.079864,3.705864,2.816277,3.615749,3.316038,2.78777,2.653337,3.143089,2.702945,2.434541,2.821173,"DE","STA.DE_DENW030",26,"automatic","background","suburban","ref","",3.5,-999,-999,22.1957831325301,21.8979215686274,21.4257480314961,21.6922440944882,23.318046875,27.0720866141732,29.506062992126,29.8846586345381,28.7968163265306,26.2110699588477,23.0905416666667,20.1132365145228,18.3420081967213,18.0818473895582,18.5175502008032,19.0865873015873,21.1649397590361,22.9781707317073,24.1623505976096,25.3327272727273,26.4720238095238,26.8231746031746,25.7743700787402,23.8164682539683
"85",6.646718,49.754231,3.024801,29.270819,6.534944,11.600336,25.534424,140.866241,22695,0,0,249645,4590,668865,4590,0,8361.007812,43421.253906,73137.96875,0,0,0,2095.181152,0,24656.669922,0,0,0,0,0,26197.195312,0,40645.8125,0,0,32617.367188,878.944946,110.488853,152650.421875,3767.657959,256942.984375,9660.951172,276.389038,11.173606,5.142162,2.838517,-2.444613,4.003906,7.455962,7.709618,14.617569,18.703857,18.948692,17.96096,12.68037,351.824951,3.007764,2.794424,3.516143,2.750071,3.167531,3.265861,2.398255,2.319214,2.796752,2.707426,2.210937,2.544551,"DE","STA.DE_DERP020",140,"passive","traffic","urban","yes","",3.5,25,3,20.5678846153846,17.8820384615385,16.8018076923077,17.0766153846154,21.214,28.7929615384615,37.3873076923077,41.8258846153846,40.125423076923,37.2428957528958,34.665652173913,31.5591967871486,31.2264940239044,30.6670472440945,32.4459375,37.2791923076923,40.4448846153846,41.6890769230769,42.0685769230769,41.2122307692308,39.3179230769231,36.1815384615385,31.3701923076923,26.2162692307692
"86",6.670194,51.342572,2.897411,21.745739,11.975609,10.655568,19.294371,35.091,549270,12495,1275,1684020,73695,3849225,165750,3315,5462.032227,31019.568359,93650.84375,0,0,0,2753.492432,0,50103.964844,0,0,0,0,0,6409.474609,0,13694.435547,0,0,4940.188965,51.481781,0,85686.320312,256.632263,283430.375,471.802185,9.46544,13.302211,6.883286,4.447698,0.61119,5.47541,8.819003,8.517649,15.472555,19.284315,19.106836,18.601198,14.444197,962.023499,3.823913,3.105056,3.787414,2.901485,3.622556,3.484052,2.798914,2.68579,3.175561,2.789576,2.492889,2.931508,"DE","STA.DE_DENW116",34,"automatic","industrial","suburban","ref","",3.3,-999,-999,30.5246215139442,29.4547619047619,29.1571370967742,28.71488,31.1463241106719,35.3789411764706,38.3277559055118,39.5559683794466,37.8001587301587,34.1735059760956,31.2343951612903,28.9465587044534,26.8373790322581,26.9485596707819,27.1198765432099,26.9917004048583,26.7653012048193,28.4039112903226,32.0133333333333,34.8874297188755,35.150368852459,35.185,33.85012,32.0931349206349
"87",6.690258,49.784023,3.009596,6.596301,4.519014,5.495808,6.896849,133.38031,120870,0,0,272850,0,365925,18105,0,5102.601074,23577.960938,51475.703125,3469.052002,0,0,24071.140625,0,35916.808594,0,0,2472.387695,0,0,11186.613281,0,29460.658203,713.432495,0,11602.660156,306.275848,75.732841,68503.40625,3633.30542,195050.15625,7933.192871,130.289917,11.264376,5.228089,2.918727,-2.396505,4.046473,7.520723,7.812253,14.724764,18.793133,19.069063,18.04146,12.794238,350.183655,3.007563,2.793344,3.509658,2.741485,3.156234,3.248276,2.381934,2.299452,2.78502,2.699799,2.202407,2.53713,"DE","STA.DE_DERP047",131,"automatic","industrial","suburban","ref","",3.5,-999,-999,14.7766153846154,13.5293846153846,12.9133461538462,13.0419230769231,15.1944230769231,19.8846923076923,25.4815384615384,28.5857692307692,27.807,24.3071042471042,20.2687984496124,16.901484375,15.5594901960784,14.7387007874016,14.84,16.152277992278,18.6267692307692,21.9925384615385,24.0056153846154,24.6442307692308,23.618,22.6295,20.3973461538462,17.7188846153846
"88",6.704074,51.219577,2.90982,34.107834,13.995229,18.273142,31.484352,38.006058,898875,7140,510,2773380,86955,3103350,254490,1530,8576.583984,67586.171875,158025.3125,0,0,0,22146.222656,0,86629.421875,0,0,5629.757324,0,0,14386.355469,381.087891,37509.609375,2482.334717,0,4048.89502,0,0,152472.640625,0,397934.90625,578.431396,0,13.27862,6.848752,4.453155,0.248058,5.491765,8.857759,8.486396,15.502836,19.364323,19.265558,18.670324,14.443899,918.044678,3.775324,3.065241,3.777059,2.911615,3.610709,3.498162,2.794414,2.625534,3.118729,2.794757,2.479645,2.91166,"DE","STA.DE_DENW381",30,"automatic","background","urban","ref","",3.3,-999,-999,28.6241428571429,24.8128985507246,24.1808571428571,24.1115492957747,26.2911111111111,30.0621126760563,34.8031944444445,36.4452777777778,35.222676056338,32.6031884057971,30.9734782608696,27.9645070422535,27.5718571428571,26.4513235294118,28.4362686567164,28.4228571428571,32.7776056338028,38.3153424657534,40.9450684931507,41.5941666666667,39.33,34.6163888888889,34.0853424657534,31.4575342465753
"89",6.727486,51.460721,2.860623,19.936878,23.24313,24.760792,19.367954,23.160654,238935,0,0,3119415,4590,7005360,11475,0,5615.379395,58656.464844,157826.046875,0,0,0,21550.40625,0,98183.945312,0,0,3144.767578,0,0,9703.1875,0,14960.410156,0,0,16253.995117,206.661972,18.028162,157528.78125,1936.938965,426332.625,4973.223633,78.554199,13.230257,6.841917,4.375545,0.567138,5.26708,8.618331,8.427288,15.366276,19.174122,18.990385,18.504435,14.345271,935.94165,3.951632,3.206722,3.885037,2.953166,3.728542,3.496256,2.857368,2.71248,3.251718,2.816181,2.527695,2.963291,"DE","STA.DE_DENW382",28,"automatic","background","urban","ref","",3.5,-999,-999,24.0048076923077,22.5152830188679,22.4432692307692,23.4482692307692,23.4681132075472,27.577962962963,28.9583018867925,31.3452830188679,31.4958490566038,29.6678846153846,28.1787755102041,26.0332,25.9161224489796,26.385625,26.7435294117647,27.8717647058824,33.2568518518519,38.2477358490566,40.0423076923077,39.8598076923077,37.2488235294118,34.4,30.7959615384615,28.7159259259259
"90",6.732353,51.249214,2.910359,13.105939,20.938314,18.5835,16.607658,37.173893,12750,0,0,332010,0,2863905,0,0,7206.466797,65881.34375,186419.6875,0,0,0,39235.300781,0,77902.28125,0,0,0,0,0,12744.822266,0,36988.484375,0,0,16829.783203,361.22522,43.502533,182628.1875,1493.011353,436851.28125,3851.688477,148.723969,13.224917,6.798088,4.380569,0.213361,5.445994,8.813577,8.463079,15.485728,19.310558,19.205517,18.629694,14.408237,912.398621,3.785769,3.066669,3.768474,2.91112,3.611708,3.497399,2.795161,2.641321,3.129076,2.790743,2.486724,2.919901,"DE","STA.DE_DENW071",38,"automatic","background","urban","ref","",3.4,-999,-999,26.432380952381,24.4364566929134,23.5087058823529,22.6870078740157,22.7888537549407,26.834862745098,32.020157480315,34.8585483870968,33.425951417004,29.3884773662552,25.4870124481328,22.9944897959184,21.1269076305221,19.8677142857143,19.8025714285714,21.1902857142857,23.192024291498,25.6310483870968,29.59316,31.0737549407115,31.2196031746032,31.6827091633466,30.54716,28.9674501992032
"91",6.73354,49.357861,3.090013,33.404358,8.050941,15.193505,34.230236,187.615311,469455,765,0,2500275,38760,3248190,118575,0,4491.068359,24398.214844,54279.664062,0,0,0,25014.568359,0,44391.242188,0,0,0,0,0,3323.849854,0,18558.306641,0,0,19510.71875,689.179321,95.611931,103779.539062,3731.289062,305181.8125,8327.924805,190.423737,11.695252,5.615312,3.321058,-1.261983,4.725811,8.221488,8.622663,15.41142,19.880444,19.785852,19.184561,13.496649,426.940887,2.78094,2.685171,3.382875,2.770076,3.136282,3.29087,2.332997,2.345361,2.799154,2.675481,2.234263,2.466805,"DE","STA.DE_DESL003",185,"passive","industrial","urban","yes","",3.4,-999,-999,14.5925,14.0377692307692,13.4380384615385,13.6680769230769,15.3195769230769,18.7288461538462,22.5016153846154,24.5779230769231,23.6911153846154,21.3546923076923,18.9552692307692,17.2050769230769,15.5487692307692,14.6135769230769,14.7938461538462,14.7640384615385,16.1321538461539,17.8603846153846,19.2776153846154,20.4529615384615,20.7669615384615,20.2770769230769,18.9777692307692,17.3172307692308
"92",6.735431,51.485492,2.852669,67.36956,22.793774,34.679039,63.290058,29.962307,631890,2040,0,4014465,43350,6521370,132345,0,8738.539062,59598.683594,150052.078125,4795.961914,0,0,34417.34375,363.751068,59645.457031,2322.320557,0,0,0,0,0,0,9402.702148,0,0,20641.75,382.416931,86.670166,138202.046875,2158.236084,422900.59375,4590.53125,196.630676,13.224881,6.835908,4.368246,0.555632,5.261787,8.615842,8.424218,15.367028,19.175079,18.991692,18.504299,14.342792,911.147888,3.956406,3.210481,3.889207,2.955826,3.731658,3.499085,2.859463,2.712617,3.254403,2.818384,2.530144,2.965664,"DE","STA.DE_DENW338",24,"automatic","industrial","urban","ref","",3.5,-999,-999,32.7894861660079,31.5116666666667,30.60296,31.5622709163347,34.814246031746,38.74264,41.575577689243,42.5259677419355,40.4565020576132,36.414693877551,32.7168852459016,29.9129629629629,28.3199588477366,28.7155186721992,28.7208230452675,29.045041322314,31.0918257261411,33.1028514056225,35.0516064257028,36.3240322580645,37.1892741935484,37.1785887096774,37.3881124497992,34.5378486055777
"93",6.748363,51.52403,2.846793,13.831423,16.077057,16.876156,13.403116,18.214142,61200,0,0,1151835,0,4063170,2295,0,6973.118164,56188.304688,134959.828125,4212.722168,0,0,18744.486328,0,44084.886719,0,0,0,0,0,3288.888428,0,8129.103027,0,0,33899.933594,215.313965,50.896477,186516.65625,2710.650391,437369.4375,8960.416992,101.793007,13.21603,6.825875,4.356189,0.536446,5.254687,8.613296,8.419472,15.36873,19.176764,18.994213,18.504416,14.339098,874.948669,3.962957,3.215558,3.894989,2.959671,3.735661,3.503565,2.862302,2.712501,3.257958,2.821624,2.533759,2.969223,"DE","STA.DE_DENW034",17,"automatic","industrial","urban","ref","",3.8,-999,-999,27.1658,25.8344047619048,25.3691235059761,24.8854,26.9586454183267,30.9514901960784,34.806431372549,36.0055731225296,34.9116129032258,32.4484677419355,28.5118875502008,24.6476422764228,23.269918699187,21.6991393442623,21.0108230452675,22.0654032258065,24.25344,26.9682329317269,29.5042741935484,30.9108366533865,32.8756,33.2202,32.2180876494024,30.112766798419
"94",6.753639,49.322646,3.101316,13.954953,8.429334,9.545693,12.813836,184.290802,35445,0,0,1040400,0,3410625,0,0,3686.951416,25569.8125,58222.796875,0,0,0,28270.941406,0,55646.808594,0,0,6425.795898,412.998901,45.256676,16800.392578,2024.089111,31179.359375,3882.945801,119.014008,22152.109375,0,0,156571.828125,1844.511719,325726.75,4656.613281,0,11.783467,5.686522,3.392475,-1.056229,4.818939,8.319622,8.715963,15.484171,20.013796,19.893597,19.326813,13.602271,424.337677,2.771292,2.699136,3.393578,2.793044,3.150966,3.314713,2.331073,2.357011,2.813063,2.685319,2.249692,2.471706,"DE","STA.DE_DESL013",181,"automatic","background","suburban","ref","",3.4,-999,-999,19.2664341085271,17.216472868217,16.2605426356589,16.226007751938,18.1851162790698,21.8273255813954,26.0876744186047,27.9978294573644,26.3918604651163,23.7514285714286,20.1720463320463,17.9410424710425,16.6328571428571,16.0694980694981,16.1347876447877,17.5354826254826,20.2050193050193,23.4022393822394,25.7678764478765,26.2562162162162,26.6029343629344,26.1883783783784,24.7020463320463,23.0601162790698
"95",6.771867,51.437686,2.842206,35.112915,16.988894,22.204115,31.758741,36.449009,55080,0,0,2366655,765,4815675,1785,0,9028.834961,62578.476562,154258.96875,10481.464844,0,0,62759.976562,1078.05957,96073.039062,2808.094727,0,0,0,0,7704.566895,0,13822.480469,0,0,33504.824219,865.943115,185.014572,195607.1875,4440.955078,463556.15625,9514.191406,365.816925,13.180716,6.785923,4.31373,0.46667,5.260199,8.625706,8.399106,15.366721,19.162354,18.990379,18.495785,14.321909,934.953247,3.947783,3.201136,3.882479,2.955479,3.718853,3.507725,2.854808,2.70364,3.245255,2.818669,2.531647,2.968146,"DE","STA.DE_DENW112",36,"active","traffic","urban","ref","",3.5,11,2,32.7196078431373,29.2438039215687,29.1657480314961,30.8690039840637,34.7448207171314,41.4584126984127,47.3979446640316,50.7490196078431,47.39372,42.742479338843,39.3207346938776,36.8197551020408,35.2495473251029,34.5566255144033,36.4077235772358,39.3571020408163,41.444349593496,43.7771887550201,44.4016465863454,45.2049596774193,45.140971659919,43.2093951612903,41.3459109311741,37.93852
"96",6.782538,51.213166,2.887276,33.130505,18.756281,24.606359,33.441429,45.41856,10455,0,0,646170,0,1867875,0,0,14188.288086,104451.96875,244503.03125,1033.368408,0,0,30120.726562,0,65596.765625,0,0,5628.378906,465.798035,150.001328,31673.275391,1325.570679,67000.671875,2144.745117,250.002213,44778.117188,194.519501,0,244184.796875,3671.886963,568644.875,11123.091797,0,13.187907,6.770938,4.350986,0.00726,5.41775,8.801542,8.441882,15.490673,19.316938,19.25181,18.644846,14.392061,901.401123,3.759804,3.039276,3.748913,2.915242,3.610435,3.489391,2.79433,2.61354,3.099531,2.782023,2.47601,2.902406,"DE","STA.DE_DENW082",45,"active","traffic","urban","ref","",2.3,4,2,39.4015322580645,35.47152,33.4424096385542,33.5003212851405,40.29012,52.2847773279352,62.9310931174089,66.1039837398373,63.8847131147541,61.3822267206478,59.662024291498,60.5581707317073,61.8921951219512,63.7811885245901,67.8587449392713,72.22876,75.2073279352227,77.5957142857143,75.2897165991903,70.35116,64.31184,59.249,54.1739043824701,47.9040963855422
"97",6.819887,51.303394,2.869408,14.639162,10.894728,8.574205,13.463119,42.999203,9435,0,0,39270,0,721650,0,0,5873.289062,33633.769531,101922.515625,4744.396484,0,0,29296.144531,0,77011.695312,0,0,0,0,0,0,0,924.902039,0,0,22437.132812,60.004723,0,120957.609375,1714.020996,317442.8125,6351.915039,9.792742,12.970826,6.560565,4.102236,0.060747,5.249805,8.607054,8.231297,15.263892,18.998613,18.897896,18.375036,14.164426,882.598022,3.820049,3.086283,3.772734,2.91536,3.61783,3.50387,2.801154,2.668226,3.154298,2.791047,2.506083,2.94218,"DE","STA.DE_DENW078",42,"automatic","background","suburban","ref","",3.6,-999,-999,28.0313043478261,24.6621031746032,23.1939682539683,23.2106772908366,24.55364,29.5328571428571,33.7136614173228,35.4126377952756,33.3555555555556,29.95416,26.7283400809717,23.0367213114754,21.2794693877551,20.3293522267206,20.9690983606558,22.5894650205761,24.4463709677419,28.5632270916335,31.06724,33.7443373493976,36.18208,35.6972690763052,33.0558467741936,31.0226506024097
"98",6.863629,51.474935,2.824629,24.84067,15.016731,16.894493,23.798328,47.763775,18615,0,0,1226040,0,3510075,2805,0,9465.592773,76321,194235.09375,0,0,0,25496.722656,0,73034.046875,0,0,4173.495117,471.410736,150.099884,18710.515625,1287.484375,38544.460938,2113.891113,250.159637,32650.068359,102.612206,0,226975.609375,2767.070068,551930.4375,9973.117188,12.028543,13.140508,6.733029,4.261478,0.352285,5.194756,8.574605,8.357742,15.347099,19.149946,18.971891,18.467999,14.278621,887.375,3.984976,3.23457,3.916668,2.967157,3.740725,3.516053,2.870369,2.702328,3.266248,2.829359,2.544904,2.976564,"DE","STA.DE_DENW188",47,"automatic","traffic","urban","ref","",2.4,4,1,32.4858167330677,30.05752,29.3537301587302,31.9651181102362,41.7296850393701,53.7042125984252,61.260157480315,64.40203125,63.2845634920635,57.8924110671937,56.2807936507937,54.6731174089069,54.5588163265306,56.6728163265306,59.2013360323887,61.284,62.0181048387097,62.53524,59.9146215139442,57.6439357429719,55.08992,51.4360956175299,45.2375,38.6537450199203
"99",6.86505,51.453459,2.83053,15.926506,16.705252,19.41613,17.574644,40.528046,277695,0,0,1795200,0,2993190,0,0,9395.457031,77003.507812,185055.921875,5219.856934,0,0,16594.347656,952.486633,67142.328125,2482.032715,0,4212.074219,0,0,20115.316406,0,44830.882812,1293.405762,0,22598.539062,299.055756,0,224658.59375,3100.75,553164.25,6409.833008,2.802051,13.124582,6.717668,4.24555,0.333299,5.192776,8.572103,8.344376,15.336638,19.133247,18.960026,18.45649,14.265959,892.958801,3.976589,3.226786,3.909137,2.964149,3.733433,3.515037,2.866488,2.69951,3.259995,2.826572,2.542399,2.974499,"DE","STA.DE_DENW038",39,"automatic","background","urban","ref","",3.5,-999,-999,25.8886885245902,24.0323076923077,23.5087704918033,24.1266129032258,26.5115447154471,30.6272177419355,34.3895918367347,35.4315,34.1309243697479,30.0971489361702,25.085170940171,22.3136554621849,20.8544537815126,20.5163559322034,20.7284583333333,22.1743209876543,24.0799176954733,27.2513580246914,29.4240573770492,31.9206530612245,33.93670781893,34.4461538461538,32.4884274193549,29.8841563786008
"100",6.867744,49.254344,3.094011,14.494258,6.166772,10.154084,15.222619,193.808548,116790,0,0,1277295,0,1513935,0,0,4655.54834,25764.066406,65968.609375,4481.648438,0,0,20430.15625,0,29762.972656,0,0,3181.853271,0,0,10561.191406,0,14636.357422,642.345093,0,29938.222656,471.123352,90.6371,119951.78125,2665.150391,339494.53125,7693.591797,191.748032,11.757738,5.602695,3.309162,-1.111627,4.75987,8.250197,8.572858,15.302721,19.946898,19.86762,19.34515,13.518926,400.702789,2.861948,2.840238,3.557973,2.917029,3.27373,3.457297,2.374887,2.418382,2.89588,2.764196,2.323639,2.556587,"DE","STA.DE_DESL017",189,"automatic","background","urban","ref","",3.4,-999,-999,15.6961176470588,14.8433333333333,13.5449019607843,13.0756470588235,14.0774901960784,17.2618823529412,22.8663529411765,27.2921176470588,26.785294117647,24.7990980392157,22.0076953125,20.5636328125,19.8819921875,19.678828125,18.8590980392157,19.6056862745098,21.1620392156863,22.2320392156863,22.4312549019608,21.9852549019608,20.4648235294118,19.7646666666667,18.7996470588235,17.9681568627451
